,id,pred
2918,9123,1.0
2919,13268,0.2
2920,6878,0.0
2921,6592,0.8
2922,6097,1.2
2923,14395,1.0
2924,11077,1.2
2925,103,1.2
2926,2849,0.4
2927,6988,0.4
2928,13293,1.4
2929,11038,0.6
2930,13923,1.0
2931,6170,0.6
2932,12188,0.6
2933,11227,0.2
2934,9822,0.8
2935,4303,0.6
2936,5098,0.2
2937,3341,0.0
2938,9356,0.6
2939,8275,0.8
2940,11140,0.4
2941,9986,0.4
2942,11971,0.6
2943,9084,0.4
2944,14195,0.8
2945,5528,1.0
2946,3771,0.6
2947,1686,1.0
2948,7219,0.2
2949,1830,1.2
2950,13385,0.6
2951,8890,0.8
2952,3242,1.2
2953,9778,0.8
2954,10638,0.8
2955,12263,0.6
2956,12491,2.2
2957,3712,1.6
2958,12741,0.4
2959,7762,0.4
2960,4042,0.4
2961,4674,0.6
2962,14623,0.0
2963,4770,1.2
2964,14744,0.6
2965,13125,1.4
2966,8111,0.2
2967,13566,0.6
2968,12028,1.0
2969,10571,1.0
2970,4650,0.8
2971,12082,0.8
2972,7957,0.4
2973,9496,0.4
2974,10576,0.6
2975,3694,1.6
2976,9378,0.2
2977,1939,0.8
2978,7527,1.2
2979,6722,0.4
2980,8441,1.0
2981,3438,0.2
2982,11741,0.2
2983,7832,0.4
2984,2651,1.6
2985,6851,0.8
2986,11351,0.2
2987,8396,1.0
2988,12556,0.8
2989,14680,0.6
2990,12334,0.6
2991,5643,1.2
2992,4638,0.8
2993,1968,1.0
2994,7291,1.0
2995,9932,0.2
2996,3835,0.6
2997,14929,1.0
2998,6940,0.6
2999,1873,0.6
3000,4240,0.4
3001,7428,0.6
3002,11036,0.4
3003,3840,0.6
3004,8936,1.6
3005,9168,0.4
3006,12638,0.2
3007,6163,0.2
3008,541,0.4
3009,11125,1.0
3010,7728,1.2
3011,4987,0.6
3012,5456,1.0
3013,17,0.6
3014,6829,1.0
3015,12145,1.4
3016,3943,1.0
3017,8869,0.6
3018,3059,0.6
3019,3921,0.2
3020,12371,1.0
3021,6845,1.2
3022,2902,1.2
3023,4440,0.2
